timestamp,open,high,low,close,volume,rsi,atr,adx,ema_9,ema_21,bb_high,bb_low,ha_close,ha_open,htf_trend,signal
2025-11-21T03:53:00.055661,85632.2,85636.3,85599.6,85599.6,1182.812,44.86772499359415,216.8078589285978,38.832784775559375,0,85646.73294710698,85726.17533450555,85545.68466549444,85616.925,85739.95930686635,-1,-1
2025-11-21T03:53:04.495690,85632.2,85636.3,85599.6,85599.6,1182.812,44.86772499359415,216.8078589285978,38.832784775559375,0,85646.73294710698,85726.17533450555,85545.68466549444,85616.925,85739.95930686635,-1,-1
2025-11-21T03:53:10.049241,85632.2,85636.3,85599.6,85599.6,1182.812,44.86772499359415,216.8078589285978,38.832784775559375,0,85646.73294710698,85726.17533450555,85545.68466549444,85616.925,85739.95930686635,-1,-1
2025-11-21T03:53:15.541701,85632.2,85636.3,85599.6,85599.6,1182.812,44.86772499359415,216.8078589285978,38.832784775559375,0,85646.73294710698,85726.17533450555,85545.68466549444,85616.925,85739.95930686635,-1,-1
2025-11-21T03:53:21.108504,85632.2,85636.3,85599.6,85599.6,1182.812,44.86772499359415,216.8078589285978,38.832784775559375,0,85646.73294710698,85726.17533450555,85545.68466549444,85616.925,85739.95930686635,-1,-1
2025-11-21T03:58:22.894514,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:58:28.470691,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:58:32.407106,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:58:37.927822,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:58:42.885131,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:58:47.864006,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:58:52.863104,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:58:57.862518,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:59:02.978040,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:59:07.934694,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:59:12.497890,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:59:17.497676,85563.1,85563.1,85534.4,85534.4,0.054,41.26026252693978,224.5137100798334,29.95187684755528,0,85609.90816643089,85694.51843173307,85521.78156826692,85548.75,85496.12919708958,-1,0
2025-11-21T03:59:23.050284,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T03:59:28.098645,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T03:59:32.009008,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T03:59:35.936137,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T03:59:41.456196,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T03:59:45.380517,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T03:59:50.373895,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T03:59:55.326696,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T03:59:59.757176,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:00:04.778714,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:00:09.273674,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:00:14.259140,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:00:19.245460,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:00:24.774806,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:00:30.490560,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,0,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:00:46.986837,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,85580.89077497489,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:00:53.108759,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,85580.89077497489,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:00:58.089586,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,85580.89077497489,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:01:03.060630,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,85580.89077497489,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:01:08.593577,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,85580.89077497489,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:01:13.583302,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,85580.89077497489,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:01:18.593746,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,85580.89077497489,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:01:23.592810,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,85580.89077497489,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:01:28.809682,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,85580.89077497489,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:01:32.764917,85557.3,85578.9,85557.3,85578.9,3.01,45.54462060640319,197.6970591654816,28.33174614265378,85580.89077497489,85606.5533898015,85685.85302364969,85524.49697635032,85568.1,85545.8947992724,-1,0
2025-11-21T04:01:37.777298,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:01:42.310929,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:01:47.816523,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:01:52.857078,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:01:57.826307,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:02:02.296347,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:02:07.269009,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:02:12.765136,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:02:18.243034,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:02:23.234788,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:02:34.712329,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:02:40.318150,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:02:45.271119,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:02:49.742282,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:02:54.756408,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:02:59.226647,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:03:04.318556,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:03:08.769107,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:03:13.726452,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:03:19.327508,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:03:25.958516,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:03:31.487136,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
2025-11-21T04:03:35.928232,85578.6,85591.6,85100.0,85590.5,34.782,46.76678460871369,208.36279606910966,28.20766221298237,85583.60485165406,85603.71087325498,85679.21122924078,85527.99877075924,85465.175,85564.7049498181,-1,0
